sample,run,file1,file2,file_unpaired
SRS881151,SRR1943130,SRR1943130_1.fastq.gz,SRR1943130_2.fastq.gz,
SRS881151,SRR1943068,SRR1943068_1.fastq.gz,SRR1943068_2.fastq.gz,
SRS881152,SRR1944759,SRR1944759_1.fastq.gz,SRR1944759_2.fastq.gz,
SRS881152,SRR1925890,SRR1925890_1.fastq.gz,SRR1925890_2.fastq.gz,
SRS881152,SRR1925993,SRR1925993_1.fastq.gz,SRR1925993_2.fastq.gz,
SRS881155,SRR1925989,SRR1925989_1.fastq.gz,SRR1925989_2.fastq.gz,
SRS881155,SRR1925895,SRR1925895_1.fastq.gz,SRR1925895_2.fastq.gz,
SRS881155,SRR1944799,SRR1944799_1.fastq.gz,SRR1944799_2.fastq.gz,
SRS881156,SRR1944774,SRR1944774_1.fastq.gz,SRR1944774_2.fastq.gz,
SRS881156,SRR1925894,SRR1925894_1.fastq.gz,SRR1925894_2.fastq.gz,
SRS881156,SRR1926014,SRR1926014_1.fastq.gz,SRR1926014_2.fastq.gz,
SRS881157,SRR1944760,SRR1944760_1.fastq.gz,SRR1944760_2.fastq.gz,
SRS881157,SRR1925903,SRR1925903_1.fastq.gz,SRR1925903_2.fastq.gz,
SRS881157,SRR1943007,SRR1943007_1.fastq.gz,SRR1943007_2.fastq.gz,
SRS881158,SRR1944819,SRR1944819_1.fastq.gz,SRR1944819_2.fastq.gz,
SRS881158,SRR1925901,SRR1925901_1.fastq.gz,SRR1925901_2.fastq.gz,
SRS881158,SRR1942986,SRR1942986_1.fastq.gz,SRR1942986_2.fastq.gz,
SRS881158,SRR1943109,SRR1943109_1.fastq.gz,SRR1943109_2.fastq.gz,
SRS881159,SRR1944791,SRR1944791_1.fastq.gz,SRR1944791_2.fastq.gz,
SRS881159,SRR1925899,SRR1925899_1.fastq.gz,SRR1925899_2.fastq.gz,
SRS881159,SRR1944786,SRR1944786_1.fastq.gz,SRR1944786_2.fastq.gz,
SRS881160,SRR1942906,SRR1942906_1.fastq.gz,SRR1942906_2.fastq.gz,
SRS881160,SRR1944742,SRR1944742_1.fastq.gz,SRR1944742_2.fastq.gz,
SRS881160,SRR1925902,SRR1925902_1.fastq.gz,SRR1925902_2.fastq.gz,
SRS881161,SRR1944755,SRR1944755_1.fastq.gz,SRR1944755_2.fastq.gz,
SRS881161,SRR1925986,SRR1925986_1.fastq.gz,SRR1925986_2.fastq.gz,
SRS881161,SRR1925900,SRR1925900_1.fastq.gz,SRR1925900_2.fastq.gz,
SRS881162,SRR1925904,SRR1925904_1.fastq.gz,SRR1925904_2.fastq.gz,
SRS881162,SRR1925991,SRR1925991_1.fastq.gz,SRR1925991_2.fastq.gz,
SRS881162,SRR1926023,SRR1926023_1.fastq.gz,SRR1926023_2.fastq.gz,
SRS881164,SRR1944747,SRR1944747_1.fastq.gz,SRR1944747_2.fastq.gz,
SRS881164,SRR1944744,SRR1944744_1.fastq.gz,SRR1944744_2.fastq.gz,
SRS881164,SRR1925907,SRR1925907_1.fastq.gz,SRR1925907_2.fastq.gz,
SRS881165,SRR1925936,SRR1925936_1.fastq.gz,SRR1925936_2.fastq.gz,
SRS881165,SRR1944746,SRR1944746_1.fastq.gz,SRR1944746_2.fastq.gz,
SRS881165,SRR1925910,SRR1925910_1.fastq.gz,SRR1925910_2.fastq.gz,
SRS881166,SRR1942891,SRR1942891_1.fastq.gz,SRR1942891_2.fastq.gz,
SRS881166,SRR1926015,SRR1926015_1.fastq.gz,SRR1926015_2.fastq.gz,
SRS881166,SRR1925908,SRR1925908_1.fastq.gz,SRR1925908_2.fastq.gz,
SRS881168,SRR1944814,SRR1944814_1.fastq.gz,SRR1944814_2.fastq.gz,
SRS881168,SRR1944783,SRR1944783_1.fastq.gz,SRR1944783_2.fastq.gz,
SRS881168,SRR1943111,SRR1943111_1.fastq.gz,SRR1943111_2.fastq.gz,
SRS881168,SRR1926068,SRR1926068_1.fastq.gz,SRR1926068_2.fastq.gz,
SRS881169,SRR1925992,SRR1925992_1.fastq.gz,SRR1925992_2.fastq.gz,
SRS881169,SRR1925912,SRR1925912_1.fastq.gz,SRR1925912_2.fastq.gz,
SRS881169,SRR1942982,SRR1942982_1.fastq.gz,SRR1942982_2.fastq.gz,
SRS881170,SRR1943118,SRR1943118_1.fastq.gz,SRR1943118_2.fastq.gz,
SRS881170,SRR1925911,SRR1925911_1.fastq.gz,SRR1925911_2.fastq.gz,
SRS881170,SRR1944722,SRR1944722_1.fastq.gz,SRR1944722_2.fastq.gz,
SRS881171,SRR1925913,SRR1925913_1.fastq.gz,SRR1925913_2.fastq.gz,
SRS881171,SRR1942885,SRR1942885_1.fastq.gz,SRR1942885_2.fastq.gz,
SRS881171,SRR1925980,SRR1925980_1.fastq.gz,SRR1925980_2.fastq.gz,
SRS881172,SRR1942996,SRR1942996_1.fastq.gz,SRR1942996_2.fastq.gz,
SRS881172,SRR1926012,SRR1926012_1.fastq.gz,SRR1926012_2.fastq.gz,
SRS881172,SRR1925914,SRR1925914_1.fastq.gz,SRR1925914_2.fastq.gz,
SRS881173,SRR1943009,SRR1943009_1.fastq.gz,SRR1943009_2.fastq.gz,
SRS881173,SRR1925916,SRR1925916_1.fastq.gz,SRR1925916_2.fastq.gz,
SRS881173,SRR1925981,SRR1925981_1.fastq.gz,SRR1925981_2.fastq.gz,
SRS881174,SRR1925917,SRR1925917_1.fastq.gz,SRR1925917_2.fastq.gz,
SRS881174,SRR1943015,SRR1943015_1.fastq.gz,SRR1943015_2.fastq.gz,
SRS881174,SRR1944716,SRR1944716_1.fastq.gz,SRR1944716_2.fastq.gz,
SRS881175,SRR1925979,SRR1925979_1.fastq.gz,SRR1925979_2.fastq.gz,
SRS881175,SRR1926069,SRR1926069_1.fastq.gz,SRR1926069_2.fastq.gz,
SRS881175,SRR1944751,SRR1944751_1.fastq.gz,SRR1944751_2.fastq.gz,
SRS881176,SRR1926070,SRR1926070_1.fastq.gz,SRR1926070_2.fastq.gz,
SRS881176,SRR1942974,SRR1942974_1.fastq.gz,SRR1942974_2.fastq.gz,
SRS881176,SRR1943059,SRR1943059_1.fastq.gz,SRR1943059_2.fastq.gz,
SRS881177,SRR1925997,SRR1925997_1.fastq.gz,SRR1925997_2.fastq.gz,
SRS881177,SRR1943114,SRR1943114_1.fastq.gz,SRR1943114_2.fastq.gz,
SRS881177,SRR1925925,SRR1925925_1.fastq.gz,SRR1925925_2.fastq.gz,
SRS881178,SRR1944719,SRR1944719_1.fastq.gz,SRR1944719_2.fastq.gz,
SRS881178,SRR1925990,SRR1925990_1.fastq.gz,SRR1925990_2.fastq.gz,
SRS881178,SRR1926071,SRR1926071_1.fastq.gz,SRR1926071_2.fastq.gz,
SRS881179,SRR1944769,SRR1944769_1.fastq.gz,SRR1944769_2.fastq.gz,
SRS881179,SRR1925922,SRR1925922_1.fastq.gz,SRR1925922_2.fastq.gz,
SRS881179,SRR1944738,SRR1944738_1.fastq.gz,SRR1944738_2.fastq.gz,
SRS881180,SRR1944730,SRR1944730_1.fastq.gz,SRR1944730_2.fastq.gz,
SRS881180,SRR1926072,SRR1926072_1.fastq.gz,SRR1926072_2.fastq.gz,
SRS881180,SRR1943065,SRR1943065_1.fastq.gz,SRR1943065_2.fastq.gz,
SRS881181,SRR1943057,SRR1943057_1.fastq.gz,SRR1943057_2.fastq.gz,
SRS881181,SRR1926053,SRR1926053_1.fastq.gz,SRR1926053_2.fastq.gz,
SRS881181,SRR1925924,SRR1925924_1.fastq.gz,SRR1925924_2.fastq.gz,
SRS881183,SRR1925926,SRR1925926_1.fastq.gz,SRR1925926_2.fastq.gz,
SRS881183,SRR1926016,SRR1926016_1.fastq.gz,SRR1926016_2.fastq.gz,
SRS881183,SRR1944806,SRR1944806_1.fastq.gz,SRR1944806_2.fastq.gz,
SRS881184,SRR1925933,SRR1925933_1.fastq.gz,SRR1925933_2.fastq.gz,
SRS881184,SRR1926009,SRR1926009_1.fastq.gz,SRR1926009_2.fastq.gz,
SRS881184,SRR1942977,SRR1942977_1.fastq.gz,SRR1942977_2.fastq.gz,
SRS881185,SRR1944777,SRR1944777_1.fastq.gz,SRR1944777_2.fastq.gz,
SRS881185,SRR1944793,SRR1944793_1.fastq.gz,SRR1944793_2.fastq.gz,
SRS881185,SRR1925935,SRR1925935_1.fastq.gz,SRR1925935_2.fastq.gz,
SRS881188,SRR1926030,SRR1926030_1.fastq.gz,SRR1926030_2.fastq.gz,
SRS881188,SRR1944766,SRR1944766_1.fastq.gz,SRR1944766_2.fastq.gz,
SRS881188,SRR1925937,SRR1925937_1.fastq.gz,SRR1925937_2.fastq.gz,
SRS881189,SRR1944768,SRR1944768_1.fastq.gz,SRR1944768_2.fastq.gz,
SRS881189,SRR1925999,SRR1925999_1.fastq.gz,SRR1925999_2.fastq.gz,
SRS881189,SRR1925974,SRR1925974_1.fastq.gz,SRR1925974_2.fastq.gz,
SRS881191,SRR1925955,SRR1925955_1.fastq.gz,SRR1925955_2.fastq.gz,
SRS881191,SRR1944749,SRR1944749_1.fastq.gz,SRR1944749_2.fastq.gz,
SRS881191,SRR1942993,SRR1942993_1.fastq.gz,SRR1942993_2.fastq.gz,
SRS881193,SRR1926003,SRR1926003_1.fastq.gz,SRR1926003_2.fastq.gz,
SRS881193,SRR1925954,SRR1925954_1.fastq.gz,SRR1925954_2.fastq.gz,
SRS881193,SRR1944753,SRR1944753_1.fastq.gz,SRR1944753_2.fastq.gz,
SRS881194,SRR1925976,SRR1925976_1.fastq.gz,SRR1925976_2.fastq.gz,
SRS881194,SRR1926078,SRR1926078_1.fastq.gz,SRR1926078_2.fastq.gz,
SRS881194,SRR1944796,SRR1944796_1.fastq.gz,SRR1944796_2.fastq.gz,
SRS881196,SRR1944782,SRR1944782_1.fastq.gz,SRR1944782_2.fastq.gz,
SRS881196,SRR1925952,SRR1925952_1.fastq.gz,SRR1925952_2.fastq.gz,
SRS881196,SRR1944762,SRR1944762_1.fastq.gz,SRR1944762_2.fastq.gz,
SRS881197,SRR1944789,SRR1944789_1.fastq.gz,SRR1944789_2.fastq.gz,
SRS881197,SRR1942924,SRR1942924_1.fastq.gz,SRR1942924_2.fastq.gz,
SRS881197,SRR1925938,SRR1925938_1.fastq.gz,SRR1925938_2.fastq.gz,
SRS881198,SRR1931705,SRR1931705_1.fastq.gz,SRR1931705_2.fastq.gz,
SRS881198,SRR1943090,SRR1943090_1.fastq.gz,SRR1943090_2.fastq.gz,
SRS881198,SRR1925978,SRR1925978_1.fastq.gz,SRR1925978_2.fastq.gz,
SRS881199,SRR1943116,SRR1943116_1.fastq.gz,SRR1943116_2.fastq.gz,
SRS881199,SRR1926007,SRR1926007_1.fastq.gz,SRR1926007_2.fastq.gz,
SRS881199,SRR1925977,SRR1925977_1.fastq.gz,SRR1925977_2.fastq.gz,
SRS881200,SRR1926035,SRR1926035_1.fastq.gz,SRR1926035_2.fastq.gz,
SRS881200,SRR1925975,SRR1925975_1.fastq.gz,SRR1925975_2.fastq.gz,
SRS881200,SRR1943089,SRR1943089_1.fastq.gz,SRR1943089_2.fastq.gz,
SRS881201,SRR1943110,SRR1943110_1.fastq.gz,SRR1943110_2.fastq.gz,
SRS881201,SRR1944800,SRR1944800_1.fastq.gz,SRR1944800_2.fastq.gz,
SRS881201,SRR1925984,SRR1925984_1.fastq.gz,SRR1925984_2.fastq.gz,
SRS881202,SRR1943070,SRR1943070_1.fastq.gz,SRR1943070_2.fastq.gz,
SRS881202,SRR1926079,SRR1926079_1.fastq.gz,SRR1926079_2.fastq.gz,
SRS881202,SRR1942964,SRR1942964_1.fastq.gz,SRR1942964_2.fastq.gz,
SRS881203,SRR1943108,SRR1943108_1.fastq.gz,SRR1943108_2.fastq.gz,
SRS881203,SRR1944765,SRR1944765_1.fastq.gz,SRR1944765_2.fastq.gz,
SRS881203,SRR1925982,SRR1925982_1.fastq.gz,SRR1925982_2.fastq.gz,
SRS881204,SRR1925987,SRR1925987_1.fastq.gz,SRR1925987_2.fastq.gz,
SRS881204,SRR1943064,SRR1943064_1.fastq.gz,SRR1943064_2.fastq.gz,
SRS881204,SRR1944758,SRR1944758_1.fastq.gz,SRR1944758_2.fastq.gz,
SRS881205,SRR1944724,SRR1944724_1.fastq.gz,SRR1944724_2.fastq.gz,
SRS881205,SRR1944718,SRR1944718_1.fastq.gz,SRR1944718_2.fastq.gz,
SRS881205,SRR1925985,SRR1925985_1.fastq.gz,SRR1925985_2.fastq.gz,
SRS881206,SRR1926081,SRR1926081_1.fastq.gz,SRR1926081_2.fastq.gz,
SRS881206,SRR1944732,SRR1944732_1.fastq.gz,SRR1944732_2.fastq.gz,
SRS881206,SRR1944725,SRR1944725_1.fastq.gz,SRR1944725_2.fastq.gz,
SRS881207,SRR1926082,SRR1926082_1.fastq.gz,SRR1926082_2.fastq.gz,
SRS881207,SRR1943128,SRR1943128_1.fastq.gz,SRR1943128_2.fastq.gz,
SRS881207,SRR1942886,SRR1942886_1.fastq.gz,SRR1942886_2.fastq.gz,
SRS881208,SRR1942966,SRR1942966_1.fastq.gz,SRR1942966_2.fastq.gz,
SRS881208,SRR1926080,SRR1926080_1.fastq.gz,SRR1926080_2.fastq.gz,
SRS881208,SRR1944714,SRR1944714_1.fastq.gz,SRR1944714_2.fastq.gz,
SRS881210,SRR1943001,SRR1943001_1.fastq.gz,SRR1943001_2.fastq.gz,
SRS881210,SRR1925994,SRR1925994_1.fastq.gz,SRR1925994_2.fastq.gz,
SRS881210,SRR1926084,SRR1926084_1.fastq.gz,SRR1926084_2.fastq.gz,
SRS881211,SRR1926002,SRR1926002_1.fastq.gz,SRR1926002_2.fastq.gz,
SRS881211,SRR1943129,SRR1943129_1.fastq.gz,SRR1943129_2.fastq.gz,
SRS881211,SRR1944750,SRR1944750_1.fastq.gz,SRR1944750_2.fastq.gz,
SRS881212,SRR1926050,SRR1926050_1.fastq.gz,SRR1926050_2.fastq.gz,
SRS881212,SRR1926004,SRR1926004_1.fastq.gz,SRR1926004_2.fastq.gz,
SRS881212,SRR1944812,SRR1944812_1.fastq.gz,SRR1944812_2.fastq.gz,
SRS881213,SRR1925996,SRR1925996_1.fastq.gz,SRR1925996_2.fastq.gz,
SRS881213,SRR1926000,SRR1926000_1.fastq.gz,SRR1926000_2.fastq.gz,
SRS881213,SRR1943115,SRR1943115_1.fastq.gz,SRR1943115_2.fastq.gz,
SRS881213,SRR1944735,SRR1944735_1.fastq.gz,SRR1944735_2.fastq.gz,
SRS881214,SRR1931715,SRR1931715_1.fastq.gz,SRR1931715_2.fastq.gz,
SRS881214,SRR1926021,SRR1926021_1.fastq.gz,SRR1926021_2.fastq.gz,
SRS881214,SRR1925995,SRR1925995_1.fastq.gz,SRR1925995_2.fastq.gz,
SRS881215,SRR1944707,SRR1944707_1.fastq.gz,SRR1944707_2.fastq.gz,
SRS881215,SRR1926006,SRR1926006_1.fastq.gz,SRR1926006_2.fastq.gz,
SRS881215,SRR1926022,SRR1926022_1.fastq.gz,SRR1926022_2.fastq.gz,
SRS881216,SRR1926008,SRR1926008_1.fastq.gz,SRR1926008_2.fastq.gz,
SRS881216,SRR1944740,SRR1944740_1.fastq.gz,SRR1944740_2.fastq.gz,
SRS881216,SRR1944825,SRR1944825_1.fastq.gz,SRR1944825_2.fastq.gz,
SRS881217,SRR1944854,SRR1944854_1.fastq.gz,SRR1944854_2.fastq.gz,
SRS881217,SRR1944712,SRR1944712_1.fastq.gz,SRR1944712_2.fastq.gz,
SRS881217,SRR1931694,SRR1931694_1.fastq.gz,SRR1931694_2.fastq.gz,
SRS881217,SRR1926010,SRR1926010_1.fastq.gz,SRR1926010_2.fastq.gz,
SRS881218,SRR1926058,SRR1926058_1.fastq.gz,SRR1926058_2.fastq.gz,
SRS881218,SRR1926017,SRR1926017_1.fastq.gz,SRR1926017_2.fastq.gz,
SRS881218,SRR1926083,SRR1926083_1.fastq.gz,SRR1926083_2.fastq.gz,
SRS881218,SRR1942941,SRR1942941_1.fastq.gz,SRR1942941_2.fastq.gz,
SRS881219,SRR1944770,SRR1944770_1.fastq.gz,SRR1944770_2.fastq.gz,
SRS881219,SRR1926005,SRR1926005_1.fastq.gz,SRR1926005_2.fastq.gz,
SRS881219,SRR1944788,SRR1944788_1.fastq.gz,SRR1944788_2.fastq.gz,
SRS881220,SRR1931724,SRR1931724_1.fastq.gz,SRR1931724_2.fastq.gz,
SRS881220,SRR1926013,SRR1926013_1.fastq.gz,SRR1926013_2.fastq.gz,
SRS881220,SRR1944795,SRR1944795_1.fastq.gz,SRR1944795_2.fastq.gz,
SRS881221,SRR1926087,SRR1926087_1.fastq.gz,SRR1926087_2.fastq.gz,
SRS881221,SRR1944804,SRR1944804_1.fastq.gz,SRR1944804_2.fastq.gz,
SRS881221,SRR1926088,SRR1926088_1.fastq.gz,SRR1926088_2.fastq.gz,
SRS881222,SRR1943160,SRR1943160_1.fastq.gz,SRR1943160_2.fastq.gz,
SRS881222,SRR1944815,SRR1944815_1.fastq.gz,SRR1944815_2.fastq.gz,
SRS881222,SRR1926085,SRR1926085_1.fastq.gz,SRR1926085_2.fastq.gz,
SRS881223,SRR1926024,SRR1926024_1.fastq.gz,SRR1926024_2.fastq.gz,
SRS881223,SRR1944743,SRR1944743_1.fastq.gz,SRR1944743_2.fastq.gz,
SRS881223,SRR1944739,SRR1944739_1.fastq.gz,SRR1944739_2.fastq.gz,
SRS881224,SRR1944779,SRR1944779_1.fastq.gz,SRR1944779_2.fastq.gz,
SRS881224,SRR1944726,SRR1944726_1.fastq.gz,SRR1944726_2.fastq.gz,
SRS881224,SRR1926019,SRR1926019_1.fastq.gz,SRR1926019_2.fastq.gz,
SRS881225,SRR1926020,SRR1926020_1.fastq.gz,SRR1926020_2.fastq.gz,
SRS881225,SRR1944756,SRR1944756_1.fastq.gz,SRR1944756_2.fastq.gz,
SRS881225,SRR1943159,SRR1943159_1.fastq.gz,SRR1943159_2.fastq.gz,
SRS881226,SRR1926036,SRR1926036_1.fastq.gz,SRR1926036_2.fastq.gz,
SRS881226,SRR1926011,SRR1926011_1.fastq.gz,SRR1926011_2.fastq.gz,
SRS881226,SRR1944775,SRR1944775_1.fastq.gz,SRR1944775_2.fastq.gz,
SRS881227,SRR1943063,SRR1943063_1.fastq.gz,SRR1943063_2.fastq.gz,
SRS881227,SRR1926086,SRR1926086_1.fastq.gz,SRR1926086_2.fastq.gz,
SRS881227,SRR1944729,SRR1944729_1.fastq.gz,SRR1944729_2.fastq.gz,
SRS881228,SRR1943126,SRR1943126_1.fastq.gz,SRR1943126_2.fastq.gz,
SRS881228,SRR1926029,SRR1926029_1.fastq.gz,SRR1926029_2.fastq.gz,
SRS881228,SRR1944720,SRR1944720_1.fastq.gz,SRR1944720_2.fastq.gz,
SRS881229,SRR1926031,SRR1926031_1.fastq.gz,SRR1926031_2.fastq.gz,
SRS881229,SRR1944829,SRR1944829_1.fastq.gz,SRR1944829_2.fastq.gz,
SRS881229,SRR1944790,SRR1944790_1.fastq.gz,SRR1944790_2.fastq.gz,
SRS881232,SRR1944785,SRR1944785_1.fastq.gz,SRR1944785_2.fastq.gz,
SRS881232,SRR1926034,SRR1926034_1.fastq.gz,SRR1926034_2.fastq.gz,
SRS881232,SRR1942979,SRR1942979_1.fastq.gz,SRR1942979_2.fastq.gz,
SRS881232,SRR1931691,SRR1931691_1.fastq.gz,SRR1931691_2.fastq.gz,
SRS881233,SRR1944731,SRR1944731_1.fastq.gz,SRR1944731_2.fastq.gz,
SRS881233,SRR1926037,SRR1926037_1.fastq.gz,SRR1926037_2.fastq.gz,
SRS881233,SRR1942947,SRR1942947_1.fastq.gz,SRR1942947_2.fastq.gz,
SRS881234,SRR1942912,SRR1942912_1.fastq.gz,SRR1942912_2.fastq.gz,
SRS881234,SRR1943073,SRR1943073_1.fastq.gz,SRR1943073_2.fastq.gz,
SRS881234,SRR1926026,SRR1926026_1.fastq.gz,SRR1926026_2.fastq.gz,
SRS881235,SRR1926045,SRR1926045_1.fastq.gz,SRR1926045_2.fastq.gz,
SRS881235,SRR1944826,SRR1944826_1.fastq.gz,SRR1944826_2.fastq.gz,
SRS881235,SRR1943107,SRR1943107_1.fastq.gz,SRR1943107_2.fastq.gz,
SRS881236,SRR1944780,SRR1944780_1.fastq.gz,SRR1944780_2.fastq.gz,
SRS881236,SRR1943117,SRR1943117_1.fastq.gz,SRR1943117_2.fastq.gz,
SRS881236,SRR1926040,SRR1926040_1.fastq.gz,SRR1926040_2.fastq.gz,
SRS881237,SRR1942899,SRR1942899_1.fastq.gz,SRR1942899_2.fastq.gz,
SRS881237,SRR1942922,SRR1942922_1.fastq.gz,SRR1942922_2.fastq.gz,
SRS881237,SRR1926039,SRR1926039_1.fastq.gz,SRR1926039_2.fastq.gz,
SRS881238,SRR1926038,SRR1926038_1.fastq.gz,SRR1926038_2.fastq.gz,
SRS881238,SRR1944778,SRR1944778_1.fastq.gz,SRR1944778_2.fastq.gz,
SRS881238,SRR1926046,SRR1926046_1.fastq.gz,SRR1926046_2.fastq.gz,
SRS881239,SRR1926048,SRR1926048_1.fastq.gz,SRR1926048_2.fastq.gz,
SRS881239,SRR1942978,SRR1942978_1.fastq.gz,SRR1942978_2.fastq.gz,
SRS881239,SRR1944764,SRR1944764_1.fastq.gz,SRR1944764_2.fastq.gz,
SRS881240,SRR1926047,SRR1926047_1.fastq.gz,SRR1926047_2.fastq.gz,
SRS881240,SRR1931726,SRR1931726_1.fastq.gz,SRR1931726_2.fastq.gz,
SRS881240,SRR1944705,SRR1944705_1.fastq.gz,SRR1944705_2.fastq.gz,
SRS881241,SRR1944787,SRR1944787_1.fastq.gz,SRR1944787_2.fastq.gz,
SRS881241,SRR1944781,SRR1944781_1.fastq.gz,SRR1944781_2.fastq.gz,
SRS881241,SRR1926056,SRR1926056_1.fastq.gz,SRR1926056_2.fastq.gz,
SRS881242,SRR1944784,SRR1944784_1.fastq.gz,SRR1944784_2.fastq.gz,
SRS881242,SRR1926060,SRR1926060_1.fastq.gz,SRR1926060_2.fastq.gz,
SRS881242,SRR1943016,SRR1943016_1.fastq.gz,SRR1943016_2.fastq.gz,
SRS881243,SRR1944771,SRR1944771_1.fastq.gz,SRR1944771_2.fastq.gz,
SRS881243,SRR1926089,SRR1926089_1.fastq.gz,SRR1926089_2.fastq.gz,
SRS881243,SRR1944710,SRR1944710_1.fastq.gz,SRR1944710_2.fastq.gz,
SRS881244,SRR1943060,SRR1943060_1.fastq.gz,SRR1943060_2.fastq.gz,
SRS881244,SRR1942927,SRR1942927_1.fastq.gz,SRR1942927_2.fastq.gz,
SRS881244,SRR1926055,SRR1926055_1.fastq.gz,SRR1926055_2.fastq.gz,
SRS881245,SRR1944761,SRR1944761_1.fastq.gz,SRR1944761_2.fastq.gz,
SRS881245,SRR1944776,SRR1944776_1.fastq.gz,SRR1944776_2.fastq.gz,
SRS881245,SRR1943220,SRR1943220_1.fastq.gz,SRR1943220_2.fastq.gz,
SRS881245,SRR1926061,SRR1926061_1.fastq.gz,SRR1926061_2.fastq.gz,
SRS881246,SRR1943113,SRR1943113_1.fastq.gz,SRR1943113_2.fastq.gz,
SRS881246,SRR1926059,SRR1926059_1.fastq.gz,SRR1926059_2.fastq.gz,
SRS881246,SRR1944733,SRR1944733_1.fastq.gz,SRR1944733_2.fastq.gz,
SRS881247,SRR1944847,SRR1944847_1.fastq.gz,SRR1944847_2.fastq.gz,
SRS881247,SRR1926052,SRR1926052_1.fastq.gz,SRR1926052_2.fastq.gz,
SRS881247,SRR1944868,SRR1944868_1.fastq.gz,SRR1944868_2.fastq.gz,
SRS881247,SRR1942936,SRR1942936_1.fastq.gz,SRR1942936_2.fastq.gz,
SRS885167,SRR1944688,SRR1944688_1.fastq.gz,SRR1944688_2.fastq.gz,
SRS885167,SRR1931687,SRR1931687_1.fastq.gz,SRR1931687_2.fastq.gz,
SRS885167,SRR1944810,SRR1944810_1.fastq.gz,SRR1944810_2.fastq.gz,
SRS885168,SRR1931688,SRR1931688_1.fastq.gz,SRR1931688_2.fastq.gz,
SRS885168,SRR1944805,SRR1944805_1.fastq.gz,SRR1944805_2.fastq.gz,
SRS885168,SRR1944700,SRR1944700_1.fastq.gz,SRR1944700_2.fastq.gz,
SRS885169,SRR1931723,SRR1931723_1.fastq.gz,SRR1931723_2.fastq.gz,
SRS885169,SRR1931690,SRR1931690_1.fastq.gz,SRR1931690_2.fastq.gz,
SRS885169,SRR1944715,SRR1944715_1.fastq.gz,SRR1944715_2.fastq.gz,
SRS885170,SRR1931695,SRR1931695_1.fastq.gz,SRR1931695_2.fastq.gz,
SRS885170,SRR1944684,SRR1944684_1.fastq.gz,SRR1944684_2.fastq.gz,
SRS885170,SRR1931700,SRR1931700_1.fastq.gz,SRR1931700_2.fastq.gz,
SRS885171,SRR1931697,SRR1931697_1.fastq.gz,SRR1931697_2.fastq.gz,
SRS885171,SRR1944811,SRR1944811_1.fastq.gz,SRR1944811_2.fastq.gz,
SRS885171,SRR1944807,SRR1944807_1.fastq.gz,SRR1944807_2.fastq.gz,
SRS885172,SRR1931698,SRR1931698_1.fastq.gz,SRR1931698_2.fastq.gz,
SRS885172,SRR1944863,SRR1944863_1.fastq.gz,SRR1944863_2.fastq.gz,
SRS885172,SRR1944721,SRR1944721_1.fastq.gz,SRR1944721_2.fastq.gz,
SRS885173,SRR1931703,SRR1931703_1.fastq.gz,SRR1931703_2.fastq.gz,
SRS885173,SRR1944843,SRR1944843_1.fastq.gz,SRR1944843_2.fastq.gz,
SRS885173,SRR1944823,SRR1944823_1.fastq.gz,SRR1944823_2.fastq.gz,
SRS885174,SRR1931699,SRR1931699_1.fastq.gz,SRR1931699_2.fastq.gz,
SRS885174,SRR1944858,SRR1944858_1.fastq.gz,SRR1944858_2.fastq.gz,
SRS885174,SRR1944737,SRR1944737_1.fastq.gz,SRR1944737_2.fastq.gz,
SRS885176,SRR1944713,SRR1944713_1.fastq.gz,SRR1944713_2.fastq.gz,
SRS885176,SRR1944861,SRR1944861_1.fastq.gz,SRR1944861_2.fastq.gz,
SRS885176,SRR1931706,SRR1931706_1.fastq.gz,SRR1931706_2.fastq.gz,
SRS885177,SRR1944686,SRR1944686_1.fastq.gz,SRR1944686_2.fastq.gz,
SRS885177,SRR1944741,SRR1944741_1.fastq.gz,SRR1944741_2.fastq.gz,
SRS885177,SRR1931717,SRR1931717_1.fastq.gz,SRR1931717_2.fastq.gz,
SRS885186,SRR1944698,SRR1944698_1.fastq.gz,SRR1944698_2.fastq.gz,
SRS885186,SRR1931718,SRR1931718_1.fastq.gz,SRR1931718_2.fastq.gz,
SRS885186,SRR1944734,SRR1944734_1.fastq.gz,SRR1944734_2.fastq.gz,
SRS885188,SRR1944685,SRR1944685_1.fastq.gz,SRR1944685_2.fastq.gz,
SRS885188,SRR1944702,SRR1944702_1.fastq.gz,SRR1944702_2.fastq.gz,
SRS885188,SRR1931722,SRR1931722_1.fastq.gz,SRR1931722_2.fastq.gz,
SRS885191,SRR1931716,SRR1931716_1.fastq.gz,SRR1931716_2.fastq.gz,
SRS885191,SRR1944687,SRR1944687_1.fastq.gz,SRR1944687_2.fastq.gz,
SRS885191,SRR1944701,SRR1944701_1.fastq.gz,SRR1944701_2.fastq.gz,
SRS885192,SRR1944866,SRR1944866_1.fastq.gz,SRR1944866_2.fastq.gz,
SRS885192,SRR1931725,SRR1931725_1.fastq.gz,SRR1931725_2.fastq.gz,
SRS885192,SRR1944699,SRR1944699_1.fastq.gz,SRR1944699_2.fastq.gz,
SRS885816,SRR1944748,SRR1944748_1.fastq.gz,SRR1944748_2.fastq.gz,
SRS885816,SRR1942884,SRR1942884_1.fastq.gz,SRR1942884_2.fastq.gz,
